LocationID,06:00-06:14,06:15-06:29,06:30-06:44,06:45-06:59,07:00-07:14,07:15-07:29,07:30-07:44,07:45-07:59,08:00-08:14,08:15-08:29,08:30-08:44,08:45-08:59,09:00-09:14,09:15-09:29,09:30-09:44,09:45-09:59,10:00-10:14,10:15-10:29,10:30-10:44,10:45-10:59,11:00-11:14,11:15-11:29,11:30-11:44,11:45-11:59,12:00-12:14,12:15-12:29,12:30-12:44,12:45-12:59,13:00-13:14,13:15-13:29,13:30-13:44,13:45-13:59,14:00-14:14,14:15-14:29,14:30-14:44,14:45-14:59,15:00-15:14,15:15-15:29,15:30-15:44,15:45-15:59,16:00-16:14,16:15-16:29,16:30-16:44,16:45-16:59,17:00-17:14,17:15-17:29,17:30-17:44,17:45-17:59,18:00-18:14,18:15-18:29,18:30-18:44,18:45-18:59,19:00-19:14,19:15-19:29,19:30-19:44,19:45-19:59,20:00-20:14,20:15-20:29,20:30-20:44,20:45-20:59,21:00-21:14,21:15-21:29,21:30-21:44,21:45-21:59
8129,0.290909091,0,1.163636364,0.745454545,0.509090909,0.909090909,0.745454545,0.8,2.309090909,2.145454545,4.090909091,1.6,1.090909091,0.109090909,0.690909091,0.345454545,0.527272727,0.327272727,0.090909091,0.581818182,0.818181818,0.472727273,0.363636364,0.309090909,0.418181818,0.454545455,0.581818182,0.345454545,0.8,0.2,0.4,0.563636364,0.254545455,0.181818182,0.781818182,0.636363636,0.618181818,2.654545455,3.236363636,9.545454545,4.727272727,2.345454545,1.2,1.527272727,1.272727273,1.163636364,1.181818182,1.818181818,1.963636364,1.363636364,1.618181818,0.836363636,0.654545455,0.581818182,0.545454545,0.727272727,0.563636364,0.127272727,0.690909091,0.090909091,0.2,0.090909091,0.090909091,0
8131,0,0.340425532,0.234042553,0.382978723,0.553191489,0.234042553,0.446808511,1,2.914893617,2.106382979,2.063829787,0.382978723,2.063829787,0,0,0,0,0,0,0,0.106382979,0.127659574,0.106382979,0.127659574,0.106382979,0.212765957,0.170212766,0,0.106382979,0,0,0.106382979,0,0,0,0.255319149,0,2.595744681,0.127659574,0.617021277,0.829787234,0.106382979,0,0,0.212765957,0,0,0.255319149,0,0,0,0.106382979,0.127659574,0.106382979,0,0,0,0,0,0.106382979,0,0.127659574,0,0
8132,0.983050847,1.389830508,2.542372881,4.203389831,3.322033898,1,0.779661017,0.93220339,0.389830508,0.881355932,1.254237288,1.271186441,1.203389831,0.881355932,0.288135593,0.13559322,0.593220339,0.559322034,0.593220339,0.288135593,0.474576271,1.203389831,1.627118644,0.406779661,1.101694915,0.830508475,0.559322034,1.016949153,1,0.694915254,0.593220339,0.389830508,0.983050847,0.271186441,0.389830508,0.423728814,0.796610169,1.762711864,0.644067797,0.491525424,0.762711864,0.898305085,0.966101695,0.627118644,0.491525424,0.508474576,0.525423729,0.254237288,0.084745763,0.644067797,0.288135593,0,0.186440678,0.084745763,0.254237288,0.288135593,0.084745763,0,0.101694915,0,0,0,0,0
8135,0,0.096153846,1.461538462,4.711538462,3.423076923,1.346153846,1.576923077,0.519230769,0.615384615,0.384615385,0.538461538,0.519230769,0.423076923,0.326923077,0.307692308,0.211538462,0,0.230769231,0,0,0.096153846,0,0.096153846,0,0.134615385,0.115384615,0,0,0,0.115384615,0,0,0,0,0.096153846,0,0.096153846,0.096153846,0,0.115384615,0,0,0,0,0,0,0,0,0.096153846,0,0,0,0.096153846,0,0,0,0,0,0,0,0,0,0,0
8136,6.473684211,5.210526316,7.210526316,6.122807018,6.175438596,8.087719298,8.526315789,5.350877193,8.192982456,10.57894737,6.473684211,4.50877193,6.719298246,6.245614035,4.596491228,3.771929825,2.859649123,5.596491228,4.754385965,3.877192982,2.421052632,4.456140351,3.543859649,3.157894737,3.245614035,3.859649123,3.824561404,2.333333333,2.175438596,3.140350877,3.350877193,2.859649123,3.140350877,4.771929825,3.50877193,1.473684211,2.824561404,3.543859649,3.543859649,1.087719298,2.263157895,1.087719298,2.473684211,1.298245614,2.175438596,1.947368421,1.49122807,1.298245614,1.333333333,2.192982456,1.421052632,1.824561404,1.263157895,1.245614035,1.175438596,0.456140351,0.087719298,0.122807018,0.087719298,0,0.087719298,0.192982456,0,0
8139,0,0,0,0.184210526,0.263157895,0,0.552631579,0.605263158,0.736842105,0,0.131578947,0.263157895,0.131578947,0.421052632,0.447368421,0,0,0.289473684,0.184210526,0.157894737,0,0.710526316,0.157894737,0.315789474,0.289473684,0.131578947,0.263157895,0.131578947,0.5,0.657894737,0,0.289473684,0.552631579,0.263157895,0.736842105,0.157894737,0,0,0.394736842,0,0.631578947,0.263157895,0,0,0,0,0,0,0.131578947,0,0,0,0.131578947,0.263157895,0,0,0,0,0.131578947,0,0.131578947,0,0,0
8140,0.084745763,0,0,0.118644068,0.186440678,0.220338983,0.508474576,0.423728814,1.745762712,0.711864407,0.169491525,0.186440678,1.152542373,0.949152542,0.372881356,0.288135593,0.084745763,0.101694915,0.576271186,0.661016949,0.271186441,1.101694915,0.644067797,1.101694915,0,0.661016949,0.288135593,0.491525424,0.186440678,0.627118644,0.305084746,0.406779661,1.423728814,1.830508475,0.355932203,0.491525424,0.711864407,0.152542373,0.254237288,0.406779661,0.525423729,0.423728814,0.593220339,0.372881356,0.406779661,0.491525424,0.169491525,0.338983051,0.084745763,0.203389831,0.288135593,0.186440678,0.271186441,0,0.186440678,0,0.101694915,0.101694915,0.084745763,0.084745763,0,0,0,0
8143,0.090909091,0,0.709090909,1.163636364,1.036363636,0,0.272727273,2.090909091,3.509090909,2.290909091,0.581818182,0.418181818,0.545454545,0.236363636,0.327272727,0.145454545,0.272727273,0.4,0.109090909,0.418181818,0.272727273,0,0,0.145454545,0.290909091,0,0.090909091,0.436363636,0.218181818,0.218181818,0.381818182,0.109090909,0.254545455,0,0.109090909,0,0.309090909,0,0.709090909,3.163636364,0.690909091,0.090909091,0.472727273,0.090909091,0.090909091,0,0.218181818,0,0.2,0,0.127272727,0,0.109090909,0,0.090909091,0,0.181818182,0,0.090909091,0,0,0,0,0
8144,0.661016949,0,0.084745763,0,0.084745763,0.084745763,2.983050847,2.101694915,1.762711864,2.745762712,3.389830508,1.440677966,1.220338983,1.322033898,0.983050847,0.661016949,1.169491525,0.813559322,0.881355932,0.966101695,0.949152542,0.898305085,0.779661017,1.542372881,0.661016949,0.508474576,1.016949153,0.644067797,0.728813559,1.474576271,0.779661017,0.440677966,0.966101695,1.203389831,1.254237288,0.898305085,0.762711864,1.338983051,9.542372881,8.525423729,2.762711864,0.949152542,1.694915254,1.13559322,1.152542373,0.966101695,1.06779661,0.711864407,0.542372881,0.440677966,0.372881356,0.084745763,0.372881356,0.254237288,0.661016949,0.169491525,0,0.118644068,0,0,0.355932203,0,0,0
8145,1.203703704,0.648148148,0.222222222,1.814814815,1.425925926,0.574074074,1.611111111,2.518518519,2.722222222,3.055555556,2.111111111,2.722222222,1.277777778,1.148148148,0.37037037,0.12962963,0.314814815,0.462962963,0.185185185,0.407407407,0.740740741,0.296296296,0.388888889,0.092592593,0.111111111,0.592592593,0,0,0.185185185,0,0.092592593,0.185185185,0.111111111,0,0,0,0.185185185,0,0,0,0.277777778,0.092592593,0,0.740740741,0.185185185,0.111111111,0.092592593,0,0.222222222,0.574074074,0,0.092592593,0.092592593,0.092592593,0.092592593,0.092592593,0,0,0,0.092592593,0.092592593,0,0,0
