MSE,RMSE,MAE,R2
0.004999999888241291,0.07199999690055847,0.052000001072883606,0.828
0.003000000026077032,0.057999998331069946,0.041999999433755875,0.895
0.006000000052154064,0.07800000160932541,0.057999998331069946,0.845
0.00800000037997961,0.08799999952316284,0.06800000369548798,0.749
0.008999999612569809,0.09700000286102295,0.07500000298023224,0.686
0.009999999776482582,0.09799999743700027,0.0729999989271164,0.738
