MSE,RMSE,MAE,R2
0.003000000026077032,0.057999998331069946,0.04100000113248825,0.889
0.0020000000949949026,0.04899999871850014,0.03500000014901161,0.924
0.004000000189989805,0.06300000101327896,0.04600000008940697,0.9
0.004999999888241291,0.07199999690055847,0.05400000140070915,0.831
0.006000000052154064,0.07999999821186066,0.057999998331069946,0.79
0.006000000052154064,0.07900000363588333,0.057999998331069946,0.827
