MSE,RMSE,MAE,R2
0.004000000189989805,0.06199999898672104,0.04399999976158142,0.871
0.003000000026077032,0.05000000074505806,0.035999998450279236,0.922
0.004999999888241291,0.06800000369548798,0.05000000074505806,0.882
0.006000000052154064,0.07999999821186066,0.05999999865889549,0.795
0.008999999612569809,0.09700000286102295,0.0689999982714653,0.691
0.008999999612569809,0.09399999678134918,0.0689999982714653,0.757
