MSE,RMSE,MAE,R2
0.004000000189989805,0.06199999898672104,0.04399999976158142,0.871
0.0020000000949949026,0.04600000008940697,0.032999999821186066,0.933
0.004000000189989805,0.06400000303983688,0.04699999839067459,0.897
0.006000000052154064,0.07800000160932541,0.057999998331069946,0.807
0.00800000037997961,0.09000000357627869,0.06800000369548798,0.731
0.00800000037997961,0.08900000154972076,0.06599999964237213,0.783
