MSE,RMSE,MAE,R2
0.004999999888241291,0.0729999989271164,0.05400000140070915,0.823
0.004000000189989805,0.05999999865889549,0.04500000178813934,0.887
0.007000000216066837,0.08100000023841858,0.06199999898672104,0.833
0.008999999612569809,0.09300000220537186,0.07199999690055847,0.723
0.009999999776482582,0.09799999743700027,0.07400000095367432,0.684
0.009999999776482582,0.10000000149011612,0.07400000095367432,0.726
