MSE,RMSE,MAE,R2
0.004000000189989805,0.06599999964237213,0.05000000074505806,0.857
0.003000000026077032,0.052000001072883606,0.03799999877810478,0.916
0.004999999888241291,0.07199999690055847,0.05400000140070915,0.869
0.00800000037997961,0.08699999749660492,0.06700000166893005,0.756
0.008999999612569809,0.09300000220537186,0.0689999982714653,0.712
0.009999999776482582,0.10100000351667404,0.07500000298023224,0.721
