MSE,RMSE,MAE,R2
0.0020000000949949026,0.04899999871850014,0.032999999821186066,0.921
0.0010000000474974513,0.03700000047683716,0.026000000536441803,0.956
0.003000000026077032,0.050999999046325684,0.03700000047683716,0.934
0.004000000189989805,0.061000000685453415,0.04399999976158142,0.881
0.006000000052154064,0.07500000298023224,0.05299999937415123,0.815
0.004999999888241291,0.07000000029802322,0.05000000074505806,0.865
