MSE,RMSE,MAE,R2
0.014999999664723873,0.12300000339746475,0.0820000022649765,0.495
0.013000000268220901,0.11500000208616257,0.07800000160932541,0.585
0.01899999938905239,0.1379999965429306,0.09700000286102295,0.519
0.01899999938905239,0.13600000739097595,0.10400000214576721,0.4
0.020999999716877937,0.14300000667572021,0.1080000028014183,0.316
0.02500000037252903,0.15800000727176666,0.12399999797344208,0.312
