MSE,RMSE,MAE,R2
0.004999999888241291,0.06800000369548798,0.04800000041723251,0.846
0.003000000026077032,0.057999998331069946,0.03999999910593033,0.897
0.004999999888241291,0.07400000095367432,0.05299999937415123,0.863
0.007000000216066837,0.08299999684095383,0.061000000685453415,0.778
0.00800000037997961,0.08699999749660492,0.06400000303983688,0.749
0.00800000037997961,0.09000000357627869,0.06800000369548798,0.776
