MSE,RMSE,MAE,R2
0.004000000189989805,0.06199999898672104,0.04399999976158142,0.873
0.0020000000949949026,0.05000000074505806,0.03500000014901161,0.924
0.004999999888241291,0.06800000369548798,0.04899999871850014,0.884
0.006000000052154064,0.07800000160932541,0.057999998331069946,0.803
0.00800000037997961,0.09000000357627869,0.06499999761581421,0.732
0.00800000037997961,0.09000000357627869,0.06700000166893005,0.776
