MSE,RMSE,MAE,R2
0.008999999612569809,0.0949999988079071,0.07000000029802322,0.697
0.006000000052154064,0.07900000363588333,0.05700000002980232,0.803
0.009999999776482582,0.0989999994635582,0.07400000095367432,0.754
0.013000000268220901,0.11599999666213989,0.09000000357627869,0.567
0.01600000075995922,0.12700000405311584,0.09600000083446503,0.464
0.01899999938905239,0.13600000739097595,0.10100000351667404,0.488
