MSE,RMSE,MAE,R2
0.003000000026077032,0.05400000140070915,0.03799999877810478,0.901
0.0020000000949949026,0.04800000041723251,0.032999999821186066,0.928
0.003000000026077032,0.05700000002980232,0.04100000113248825,0.918
0.004999999888241291,0.06800000369548798,0.04899999871850014,0.85
0.004999999888241291,0.0729999989271164,0.05299999937415123,0.823
0.004999999888241291,0.07400000095367432,0.05400000140070915,0.849
