MSE,RMSE,MAE,R2
0.01600000075995922,0.125,0.07999999821186066,0.477
0.014000000432133675,0.11800000071525574,0.07599999755620956,0.562
0.019999999552965164,0.14100000262260437,0.0949999988079071,0.5
0.01899999938905239,0.1379999965429306,0.10400000214576721,0.379
0.019999999552965164,0.1420000046491623,0.10599999874830246,0.327
0.02500000037252903,0.1589999943971634,0.12399999797344208,0.305
