MSE,RMSE,MAE,R2
0.006000000052154064,0.07599999755620956,0.0560000017285347,0.803
0.004999999888241291,0.06700000166893005,0.04699999839067459,0.859
0.007000000216066837,0.0820000022649765,0.061000000685453415,0.83
0.008999999612569809,0.09700000286102295,0.07500000298023224,0.697
0.010999999940395355,0.10400000214576721,0.07999999821186066,0.642
0.012000000104308128,0.1080000028014183,0.08100000023841858,0.679
