MSE,RMSE,MAE,R2
0.003000000026077032,0.05299999937415123,0.03799999877810478,0.907
0.0020000000949949026,0.04500000178813934,0.03200000151991844,0.935
0.003000000026077032,0.0560000017285347,0.03999999910593033,0.92
0.004000000189989805,0.06700000166893005,0.04800000041723251,0.856
0.004999999888241291,0.07000000029802322,0.052000001072883606,0.837
0.006000000052154064,0.07500000298023224,0.05400000140070915,0.845
