MSE,RMSE,MAE,R2
0.004999999888241291,0.06800000369548798,0.04699999839067459,0.847
0.003000000026077032,0.05400000140070915,0.03799999877810478,0.907
0.004999999888241291,0.07400000095367432,0.05400000140070915,0.863
0.00800000037997961,0.08699999749660492,0.06599999964237213,0.753
0.009999999776482582,0.09799999743700027,0.07400000095367432,0.682
0.009999999776482582,0.10100000351667404,0.07400000095367432,0.722
