MSE,RMSE,MAE,R2
0.010999999940395355,0.10599999874830246,0.0729999989271164,0.629
0.00800000037997961,0.09000000357627869,0.06300000101327896,0.748
0.013000000268220901,0.11400000005960464,0.07999999821186066,0.669
0.01600000075995922,0.125,0.09300000220537186,0.494
0.017999999225139618,0.13500000536441803,0.09799999743700027,0.396
0.017999999225139618,0.13600000739097595,0.10400000214576721,0.491
