MSE,RMSE,MAE,R2
0.008999999612569809,0.09399999678134918,0.06400000303983688,0.704
0.007000000216066837,0.08299999684095383,0.0560000017285347,0.784
0.009999999776482582,0.09799999743700027,0.0689999982714653,0.76
0.010999999940395355,0.10400000214576721,0.07900000363588333,0.648
0.014000000432133675,0.11900000274181366,0.08799999952316284,0.532
0.014000000432133675,0.11800000071525574,0.09000000357627869,0.614
