MSE,RMSE,MAE,R2
0.017000000923871994,0.12999999523162842,0.09700000286102295,0.436
0.014999999664723873,0.12300000339746475,0.09000000357627869,0.53
0.020999999716877937,0.1459999978542328,0.1120000034570694,0.463
0.020999999716877937,0.14399999380111694,0.11500000208616257,0.328
0.02199999988079071,0.14900000393390656,0.11599999666213989,0.268
0.027000000700354576,0.164000004529953,0.12999999523162842,0.264
