MSE,RMSE,MAE,R2
0.004999999888241291,0.06800000369548798,0.05000000074505806,0.844
0.003000000026077032,0.0560000017285347,0.03999999910593033,0.903
0.004999999888241291,0.0729999989271164,0.054999999701976776,0.867
0.00800000037997961,0.08799999952316284,0.06599999964237213,0.751
0.009999999776482582,0.10000000149011612,0.07500000298023224,0.665
0.008999999612569809,0.09399999678134918,0.07000000029802322,0.758
