MSE,RMSE,MAE,R2
0.006000000052154064,0.07699999958276749,0.054999999701976776,0.802
0.003000000026077032,0.05900000035762787,0.04100000113248825,0.892
0.006000000052154064,0.07999999821186066,0.057999998331069946,0.84
0.008999999612569809,0.09600000083446503,0.07199999690055847,0.7
0.012000000104308128,0.10700000077486038,0.07900000363588333,0.618
0.010999999940395355,0.10700000077486038,0.0820000022649765,0.683
