MSE,RMSE,MAE,R2
0.009999999776482582,0.0989999994635582,0.06499999761581421,0.673
0.007000000216066837,0.08299999684095383,0.050999999046325684,0.785
0.014999999664723873,0.12099999934434891,0.06800000369548798,0.633
0.013000000268220901,0.11299999803304672,0.08500000089406967,0.588
0.01899999938905239,0.13699999451637268,0.09200000017881393,0.381
0.014000000432133675,0.11800000071525574,0.08699999749660492,0.616
