MSE,RMSE,MAE,R2
0.006000000052154064,0.07599999755620956,0.05400000140070915,0.806
0.004000000189989805,0.05999999865889549,0.041999999433755875,0.888
0.006000000052154064,0.07900000363588333,0.05900000035762787,0.844
0.008999999612569809,0.0949999988079071,0.07199999690055847,0.706
0.010999999940395355,0.10400000214576721,0.07800000160932541,0.64
0.010999999940395355,0.10599999874830246,0.07900000363588333,0.693
