MSE,RMSE,MAE,R2
0.003000000026077032,0.05900000035762787,0.0430000014603138,0.886
0.0020000000949949026,0.04699999839067459,0.03500000014901161,0.931
0.004000000189989805,0.06599999964237213,0.04899999871850014,0.891
0.006000000052154064,0.07599999755620956,0.05900000035762787,0.813
0.00800000037997961,0.08799999952316284,0.06599999964237213,0.744
0.00800000037997961,0.09099999815225601,0.06700000166893005,0.773
