MSE,RMSE,MAE,R2
0.004999999888241291,0.06800000369548798,0.05000000074505806,0.848
0.003000000026077032,0.0560000017285347,0.03999999910593033,0.902
0.004999999888241291,0.07199999690055847,0.05299999937415123,0.869
0.007000000216066837,0.08399999886751175,0.06300000101327896,0.772
0.008999999612569809,0.09399999678134918,0.0689999982714653,0.709
0.008999999612569809,0.09600000083446503,0.07199999690055847,0.747
