MSE,RMSE,MAE,R2
0.004000000189989805,0.06300000101327896,0.04500000178813934,0.868
0.003000000026077032,0.054999999701976776,0.039000000804662704,0.907
0.004999999888241291,0.06800000369548798,0.04899999871850014,0.883
0.006000000052154064,0.07800000160932541,0.0560000017285347,0.804
0.007000000216066837,0.0820000022649765,0.061000000685453415,0.778
0.007000000216066837,0.08500000089406967,0.06199999898672104,0.8
