LocationID,office,leisure,transport,retail,sustenance,residence
CSHCY050,-0.166538491,-0.594642813,-0.399836026,-0.47150024,0.01119193,-0.195367125
CSHCY051,-0.10121334,-0.367554386,-0.161014024,-0.046668352,0.118299495,-0.195367125
CSHCY052,-0.189417139,-0.226745365,0.360131284,-0.275034472,0.586426214,0.966273882
CSHCY053,-0.242949358,-0.226352055,0.415851582,-0.222679795,0.513237818,0.966273882
CSHCY055,-0.353825035,-0.23953177,0.43590155,-0.334202572,0.601354607,-0.195367125
CSHCY056,0.232269487,0.320111879,1.381694328,0.185615608,0.21354588,-0.195367125
CSHCY057,-0.460508533,-0.517384482,-0.42847885,-0.595645224,-0.266524383,0.59935473
CSHCY058,-0.427217947,-0.468598377,-0.447830293,-0.506333052,-0.131314768,0.59935473
CSHCY059,-0.427217947,-0.386872463,0.094325485,-0.44634431,-0.044240107,0.59935473
CSHCY060,-0.495227005,-0.385831883,0.612959132,-0.497751231,-0.121011361,0.59935473
CSHCY061,-0.420261476,-0.677304675,0.696655737,-0.378550801,-0.26717999,-0.195367125
CSHCY062,0.262092454,0.163540473,1.164042495,0.108461141,-0.256220976,-0.195367125
CSHCY064,-0.202557569,-0.437189701,-0.563545289,0.466957812,-0.36279429,0.313712476
CSHCY065,-0.222799202,-0.568743532,-0.670518763,-0.32064636,-0.342697627,-0.195367125
CSHCY066,-0.39740028,-0.568191562,-0.594110827,-0.471142378,-0.322600965,0.59935473
CSHCY067,-0.359917516,-0.186619614,-0.467779328,-0.535579654,0.105022982,0.59935473
CSHCY068,-0.174546246,0.20803523,-0.299280195,-0.24061321,0.181196226,-0.195367125
CSHCY069,-0.201599619,-0.014767841,-0.287222367,0.085712233,0.276245053,-0.195367125
CSHCY070,-0.335011287,-0.305635207,-0.061549444,-0.038812659,0.304469159,-0.195367125
CSHCY071,-0.223899402,-0.184992119,0.136019329,-0.266769986,0.440315181,-0.195367125
CSHCY072,-0.124387577,0.075686134,0.128364798,0.227934354,0.705074775,0.966273882
CSHCY078,-0.41883359,-0.666391023,-0.233354034,-0.274322985,0.051211906,0.59935473
CSHCY079,-0.365301371,-0.407418456,-0.036731683,0.164675012,0.081699834,0.313712476
CSHCY080,-0.260662907,-0.34256532,-0.338983972,-0.091413796,-0.262928186,0.313712476
CSHCY081,-0.25006447,-0.602121093,-0.646572573,-0.384743326,-0.42123265,-0.195367125
CSHCY082,0.111721961,-0.463356176,0.721593522,-0.268994047,-0.119352025,-0.195367125
CSHCY083,-0.283118848,-0.51744828,0.079729702,-0.123066617,0.22206632,-0.195367125
CSHCY088,-0.460744742,-0.748831486,-0.574508976,-0.329562827,-0.131372365,-0.195367125
CSHCY089,-0.421834092,-0.745292161,-0.457151103,-0.127043872,0.095229727,-0.195367125
CSHCY090,-0.352869567,-0.715743481,-0.379540769,-0.274933384,0.075750273,-0.195367125
CSHCY091,-0.318387304,-0.690649709,-0.328431203,-0.269559569,0.103769365,-0.195367125
CSHCY092,0.358518344,-0.316712772,-0.018513597,0.555359881,0.012428624,-0.195367125
CSHCY093,0.627154157,0.295904008,0.063928009,0.488373857,0.072013545,-0.195367125
CSHCY094,0.575978158,0.519010317,0.129298359,0.420562644,0.100649846,-0.195367125
CSHCY096,0.534132852,0.169428205,0.075698241,0.453547803,0.013575184,-0.195367125
CSHCY097,0.50854088,-0.065183064,0.135684493,0.597660181,-0.132535848,-0.195367125
CSHCY099,-0.453315853,-0.749962642,-0.610007386,-0.635242995,-0.412693012,0.59935473
CSHCY100,0.502706883,0.218143738,-0.047300701,0.92776124,0.034294917,0.381892702
CSHCY101,0.6282037,0.18380014,0.143897445,1.152761818,0.014815463,1.176614557
CSHCY102,0.389431314,-0.085666815,-0.182159607,0.311235994,0.064398263,0.59935473
CSHCY103,0.11885809,-0.320189204,-0.273307337,-0.02259553,0.122134181,0.59935473
CSHCY104,-0.02100034,-0.258994833,-0.113507754,-0.316152036,-0.129866921,-0.195367125
CSHCY105,0.42237565,-0.149089813,0.019390622,0.501273233,0.200051996,0.59935473
CSHCY106,-0.283349756,-0.650891342,-0.514944649,-0.634866601,-0.129866921,0.59935473
CSHCY107,-0.290070019,-0.518478591,-0.385270428,-0.384457301,0.045343728,-0.195367125
CSHCY108,-0.132039729,0.028036925,0.06045361,-0.193351124,-0.090908014,-0.195367125
CSHCY128,-0.075512309,1.132518554,0.843247861,0.337412234,-0.102135778,-0.195367125
CSHCY129,-0.202780097,0.529809355,0.365850325,0.040125412,-0.219629708,-0.195367125
INNCY001,-0.339501537,-0.637115972,-0.429143599,-0.474774663,0.093485157,-0.195367125
INNCY003,-0.10917537,-0.647473043,-0.189064485,-0.355185962,0.110344529,-0.195367125
INNCY004,-0.109479477,-0.040194585,-0.270217538,0.981721135,-0.141694971,0.313712476
INNCY005,-0.403020344,-0.69264043,-0.363062535,-0.345203078,-0.229367643,-0.195367125
INNCY006,-0.13244712,-0.538493477,-0.251099179,0.010929032,-0.238543689,-0.195367125
INNCY007,-0.257740202,0.175654956,0.042074896,0.040040916,-0.354254651,-0.195367125
INNCY008,-0.148787437,-0.320826533,-0.133348757,-0.234345913,-0.081416046,-0.195367125
INNCY009,-0.290446621,-0.197711551,-0.292153572,-0.000233256,-0.034427653,-0.195367125
INNCY010,0.349835786,1.319249022,0.39744003,0.40495179,0.123731357,-0.195367125
INNCY011,-0.041590925,-0.671670136,-0.386029342,-0.575380378,-0.09237506,-0.195367125
INNCY012,-0.481941843,-0.501355119,-0.315115333,-0.338866438,0.133035599,-0.195367125
INNCY013,-0.369257341,-0.869695888,-0.63322618,-0.712932067,0.020406374,-0.195367125
INNCY015,-0.474985371,-0.812832889,-0.552266745,-0.557164734,-0.393213558,-0.195367125
INNCY016,-0.414405203,-0.286343366,-0.269230696,-0.237600457,-0.178426793,-0.195367125
INNCY017,-0.399783634,-0.298517534,-0.299227245,0.255781842,0.128622102,-0.195367125
INNCY018,-0.327818607,-0.132774142,-0.165621315,0.12004438,-0.075205649,-0.195367125
INNCY019,-0.379922941,-0.280191316,-0.104241874,0.115576829,0.051445128,-0.195367125
INNCY020,-0.27141502,-0.641211852,-0.164765782,-0.376976565,-0.345097804,0.381892702
INNCY021,-0.156188415,0.082639832,0.296295434,0.125539569,0.671100699,0.966273882
INNCY022,0.02080553,0.208369368,0.117661916,0.330026969,0.425504559,-0.195367125
INNCY023,-0.301248284,-0.786941666,-0.481398052,-0.633859279,0.178796049,-0.195367125
INNCY024,-0.486606439,-0.869441803,-0.547197005,-0.756537995,-0.265501455,-0.195367125
INNCY025,-0.50384757,-0.980331223,-0.649123263,-0.864663994,0.218193213,-0.195367125
INNCY026,-0.474985371,-0.862737902,-0.49477499,-0.732827236,-0.008210728,-0.195367125
INNCY028,-0.423261977,-0.920643862,-0.644966148,-0.736426805,-0.441329313,-0.195367125
INNCY029,-0.423025769,-0.731846117,-0.329242986,-0.317784695,-0.184393163,-0.195367125
INNCY030,-0.39740028,-0.662045849,-0.437780621,-0.669694609,-0.255005757,0.381892702
INNCY031,-0.469365308,-0.540271325,-0.612987123,-0.587785455,-0.42123265,-0.195367125
INNCY032,-0.071480626,-0.522905746,-0.263825541,-0.076998499,0.134991658,-0.195367125
INNCY033,-0.383159651,-0.41937932,-0.119717553,0.343784835,-0.343314836,-0.195367125
INNCY034,-0.383159651,-0.562042501,-0.392575649,-0.014184839,-0.382273743,-0.195367125
INNCY035,-0.21858271,-0.273637537,-0.498994722,-0.623195232,-0.322600965,-0.195367125
INNCY036,-0.50384757,-1.035803369,-0.854359621,-0.902095368,-0.460808766,-0.195367125
INNCY037,-0.477985873,-0.960402449,-0.609258435,-0.806161227,-0.01667357,-0.195367125
