,office,sustenance,transport,retail,leisure,residence
1160,-0.025191873,0.04747346,-0.009642929,0.011643112,0.09894617,-0.019893646
1161,-0.024994232,0.0067501813,-0.0049335957,-0.005837798,0.086130634,0.08686715
1162,0.039482087,-0.011168361,0.013723612,-0.036133885,-0.12076831,-0.07938963
1163,-0.009569477,-0.010802783,-0.031174526,-0.005220279,-0.20225863,-0.030712754
1164,-0.013592359,-0.0033483505,-0.004076183,-0.027656712,-0.1592139,0.035283625
1165,-0.02788344,-0.020748138,-0.044279024,0.05926983,-0.0984554,-0.02002883
1166,0.012975819,0.020808086,-0.007671535,0.0019241571,0.07685351,-0.052384913
1167,0.050693072,-0.041403174,-0.102170944,-0.032126874,-0.21138161,0.0063575506
1168,-0.09914535,0.035009086,-0.04206726,-0.022433639,0.031163737,0.0063402057
1169,-0.010892108,0.0059728436,-0.0037670434,0.020787582,0.10603012,-0.1326564
1170,0.13791184,0.04677069,-0.0005540699,0.15961614,0.13786037,0.20639583
1171,0.1478721,0.034118466,-0.017184742,0.14872341,0.13404979,0.18810624
1172,-0.055694327,-0.021252424,-0.05933328,-0.010684773,-0.35388228,-0.03705764
1173,0.04707624,0.004359573,-0.034869105,-0.027835608,0.0126084685,-0.013605833
1174,0.022087049,0.024912942,0.0008304864,-0.0020050108,-0.052973926,-0.00077086687
1175,0.00095721707,-0.0032519624,-0.05390553,-0.026467174,-0.054807335,0.0076568425
1176,0.025207385,0.028053332,0.022685498,0.02561383,-0.18719774,0.02583751
1177,-0.058187567,-0.01861938,-0.057760894,-0.006398171,-0.34706175,-0.043563515
1178,0.018933699,0.00419721,-0.017677769,-0.03842224,-0.05201681,-0.07117188
1179,0.056982085,0.018349111,0.017093644,0.0075014234,0.15358517,-0.10059443
1180,0.008535497,0.018421303,0.02979108,0.0016364157,0.11157843,-0.04093325
1181,0.01575119,0.027464809,0.059721567,0.029790103,-0.050792873,0.032849103
1182,-0.059133016,-0.02547945,-0.014114082,-0.002505809,0.04294917,-0.045796514
1183,-0.04622534,0.00020846725,-0.001505658,0.032050952,0.028564498,-0.03618294
1184,0.034739517,0.002238147,-0.019641906,0.072217196,-0.0050118864,0.117654204
1185,0.038181897,-0.022724181,-0.07611701,0.0008672569,-0.07274406,0.008311391
1186,0.0242974,-0.007772982,-0.004183516,-0.011966353,-0.06644221,0.06895107
1187,0.024297414,-0.003722217,0.001378864,-0.008949559,-0.06644219,0.08303982
1188,0.030981598,-0.008565303,0.012551181,-0.0150172375,-0.06210451,0.10809764
1189,0.03539303,-0.0043242387,0.019576862,-0.019445952,-0.032473132,0.10553801
1190,0.028051285,-0.0031324662,0.02201064,-0.032032695,0.10943371,0.04638183
1191,0.041702837,0.03343466,0.0035137087,-0.025117964,0.04600352,0.026800573
1192,-0.030349843,-0.025266968,-0.03310351,0.037605114,-0.010826761,0.041004986
1193,0.043974634,0.013791256,0.023512468,0.036182225,-0.1909684,-0.07105535
1194,-0.019281559,-0.036903873,-0.04773286,-0.050360143,0.023017034,-0.014409542
1195,0.014639113,-0.011643574,-0.031025901,-0.06762916,0.037966713,-0.024571955
1196,0.04313687,0.016168423,0.0133960545,-0.022752583,-0.039568663,0.00843817
1197,0.07904968,0.028791904,-0.016559273,-0.062853456,-0.063067764,0.029402792
1198,-0.03814948,-0.061288,-0.06279871,-0.12823968,-0.04353471,0.0038689375
1199,-0.028242718,-0.037789866,-0.034331873,-0.046937272,-0.0111062825,-0.021732926
1200,0.059199624,0.06812998,0.060217187,0.09972785,0.054433413,-0.028726876
1201,-0.010889299,-0.0019020662,-0.027396962,0.012444034,0.030253,0.011079252
1202,0.004938796,0.0057099536,-0.035903484,0.030981883,0.024191312,0.021994889
1203,-0.025017917,0.0032805875,0.0022711456,-0.047333166,0.014096692,-0.059661955
1204,-0.017358094,0.02149684,0.007533431,-0.04475075,0.019408315,-0.07886356
1205,-0.046038546,-0.031495668,-0.050518483,-0.02542983,0.061693624,-0.024075568
1206,-0.046490982,-0.038821787,-0.044663817,-0.05064507,0.0927259,-0.0453268
1207,-0.010653935,0.008014061,0.057026,0.03767536,0.09272403,0.1875023
1208,-0.03463009,-0.020443507,-0.015268102,0.0074346736,0.035621732,0.16995624
1209,-0.034693524,-0.01589337,-0.0047359616,0.012164913,0.050693408,0.17153636
1210,-0.05680763,-0.009852737,-0.017909855,-0.07353625,-0.02075003,0.111343235
1211,-0.03605611,0.008053251,-0.0279437,-0.007456571,0.04945548,0.025761932
1212,0.0044023767,0.01077798,-0.013421878,-0.083063096,0.045113996,-0.0021175146
1213,0.00027802587,0.0059852377,-0.011765376,-0.06506686,0.04483396,0.011080414
1214,-0.00631693,-0.0005579218,-0.019213066,-0.060263902,-0.049340993,-0.06304723
1215,0.013453364,-0.03962803,-0.04166031,-0.09741932,0.01766646,-0.18538919
1216,-0.006119609,0.039448917,0.0174371,0.039922416,0.05217111,-0.11411543
1217,-0.013100743,-0.007528022,0.003137499,-0.038983673,-0.08914763,-0.012472689
1218,0.020490035,-0.032692686,-0.047707513,-0.12900883,-0.07093075,-0.028709173
1219,-0.05641386,-0.0119383335,-0.015643626,-0.10030046,-0.2141748,0.14622277
1220,-0.061991766,-0.015816882,-0.014354408,-0.11434677,-0.20822716,0.15815824
1221,0.016725615,-0.009492412,-0.0055784434,-0.13934022,0.097736135,0.111371875
1222,0.005989343,-0.013344392,-0.041354597,-0.15803742,0.10543254,0.12070298
1223,0.029223777,0.0003579557,-0.000121340156,-0.13586438,0.078596145,0.09973055
1224,0.017104216,-0.027812824,0.008619994,-0.18338823,0.05108334,0.032869577
1225,0.060715757,0.01206553,0.045026287,-0.01663369,0.015339583,0.112398505
1226,0.012641728,0.01278235,0.025888056,0.060758084,0.015468508,0.09656346
1227,0.09375103,0.072017,0.030503362,0.061046496,-0.010033667,0.016063988
1228,-0.020714596,0.016107004,0.026078813,0.041445598,0.10741146,-0.050275743
1229,0.008810274,0.0066512562,-0.0052230656,-0.0012397021,0.020304576,0.100607455
1230,-0.021226987,0.006429024,-0.010590978,-0.028765418,-0.019362494,0.06906442
1231,-0.014804477,0.029273864,0.008577839,0.06968178,0.110679954,0.14352727
1232,0.03714946,0.04511144,0.017099708,0.039405912,0.06720467,0.03147304
1233,0.025272831,0.037035473,0.03306196,0.021735363,0.06935918,-0.0037262142
1234,0.019113623,0.041553646,0.04411096,0.048907734,0.1384248,0.095439106
1235,0.032358497,0.018991403,0.050326034,0.024176873,-0.16666059,0.038638502
1236,-0.036881864,-0.0405064,-0.059722453,-0.0671184,0.060119245,-0.06752652
1237,-0.004912257,-0.088388264,0.04500872,-0.1783725,-0.017138958,-0.0035481602
1238,-0.017178595,-0.08866125,-0.0697031,-0.022229552,-0.012518674,0.012166619
1239,-0.110001534,-0.05425003,-0.11298129,-0.098409384,-0.07270646,0.05604595
1240,-0.1168094,-0.045468196,-0.06542939,-0.15278497,-0.055000633,-0.019388229
1241,-0.14499892,-0.07620022,-0.16239366,-0.17797202,-0.07068357,-0.017711699
1242,-0.07172121,-0.03691241,-0.023296863,-0.16156116,-0.083767414,-0.013703644
1243,-0.012773875,-0.015841588,-0.047025695,-0.018461674,-0.05715567,-0.011708736
1244,0.038768187,-0.0016893283,-0.00021236017,0.03214796,0.1523903,0.116796866
1245,0.030632678,-0.0029305094,0.0014640987,0.016286654,0.14803074,0.044451833
1246,0.020358084,0.016148385,-0.031915337,0.022634037,-0.0781634,0.0077065825
1247,0.0051825196,-0.007300079,0.047837958,0.06578359,0.1977872,-0.15934807
1248,-0.008440733,-0.057295308,0.0059263557,-0.044804603,-0.094946325,-0.089093864
1249,-0.045415647,0.01510226,0.0042862296,0.008516822,-0.029553533,-0.009136617
1250,0.01535145,0.0006951494,0.0054923147,0.0294126,0.07515288,0.060660213
1251,-0.03976199,0.00992313,0.021602377,0.057222545,-0.012930781,0.14791626
1252,-0.038662,0.008040592,-0.0029476583,0.006579295,0.042503417,0.11244841
1253,-0.03533663,0.012305535,0.018137038,0.020345867,-0.045677155,0.06876388
1254,-0.054708436,0.01049532,0.0032726377,0.017444268,0.04405734,0.010076284
1255,0.058980376,0.006001115,-0.033430815,0.045255214,0.040380098,-0.0363006
1256,0.029934913,0.0030883774,-0.012457058,0.059860617,0.012852028,-0.09454948
1257,0.08830947,0.088403545,0.065546155,0.111932494,-0.03467807,0.025413096
1258,-0.048867285,-0.017870426,-0.0043434203,0.0808332,0.00417538,0.02437824
1259,0.037651584,0.0075701326,-0.013639182,0.06026119,-0.0057382733,-0.099811375
1260,0.073131904,0.04355716,-0.018332124,0.054687962,0.06541149,-0.10970956
1261,0.07617727,0.034378573,-0.020122483,0.023514748,0.087488934,-0.13659936
1262,0.0053507686,-0.060757518,-0.05464512,-0.12191582,0.061635226,0.006206885
1263,0.0046162494,0.028017506,-0.015458286,0.023323804,0.037616443,-0.0021150708
1264,0.0034633777,0.023541316,-0.030616432,0.021216359,0.0042929426,0.015251398
1265,-0.010674275,-0.023717716,-0.026314482,-0.02732721,0.028808117,0.12682733
1266,-0.28323913,-0.22911802,-0.18851626,-0.24825168,-0.038389415,0.07303724
1267,0.035039425,0.04397106,0.014054596,-0.02497238,0.009061784,-0.091041684
1268,-0.058543384,-0.12093842,-0.06075436,-0.13640016,-0.027626574,-0.09043625
1269,0.046898633,-0.06171164,-0.04991886,-0.22416082,0.009242147,-0.04168141
1270,0.013382619,0.036843218,-0.03774087,0.07079175,0.067209706,0.043534696
1271,-0.00046051294,0.013879299,-0.06198898,0.039554864,0.038184628,0.066266894
1272,0.034833856,0.038385086,0.04565136,0.061451748,0.03279823,0.12189698
1273,-0.14016762,0.005922377,-0.10405469,-0.09817037,0.016728222,0.0016096234
1274,0.006064199,0.01649502,-0.009058058,-0.09048641,0.01919718,-0.00088888407
1275,0.041678518,0.006092496,0.01793921,0.04544431,0.05411683,-0.015690565
1276,-0.036869347,0.031144843,0.039666682,-0.019789964,0.03835152,0.02656418
1277,-0.031683758,0.02930823,0.0328826,-0.015907332,0.062357068,0.020350695
1278,-0.061408713,-0.011236303,-0.03545426,-0.044220597,0.014665797,0.086316794
1279,-0.06890338,-0.019542836,-0.025201216,-0.09910476,0.05449021,0.034995556
1280,-0.06342167,-0.03379847,-0.032721058,-0.08427891,0.02349621,0.03215903
1281,0.018771335,-0.03767349,-0.049281165,-0.06921232,0.005488813,0.007268548
1282,0.019200563,-0.038825333,-0.030109465,-0.09197235,0.0030091107,0.0026251674
1283,0.02530218,-0.029361099,-0.05079049,-0.06887466,0.0050157607,-0.013345659
1284,0.032075018,-0.005187154,-0.05501774,-0.075727046,-0.021832228,-0.021056056
1285,0.049488407,0.030826658,0.04646519,0.06340761,0.03656067,0.08311033
1286,0.108079165,0.05156474,0.034974515,0.07694787,0.0042585284,0.067136586
1287,0.0657503,0.015812151,-0.006037876,0.031043708,-0.024137802,-0.0074281096
1288,0.024309203,0.011067167,0.07098667,-0.00588876,0.025453195,-0.20085031
1289,0.057090193,-0.06966287,-0.010657549,-0.019228995,-0.051057756,0.00048708916
1290,0.020519601,-0.019018952,-0.013159469,-0.018337041,0.030835925,0.015669614
1291,0.017096763,-0.014724888,0.0044851005,-0.023127086,0.040592127,0.019895703
1292,0.0043060407,0.029565852,0.086835936,0.06495873,0.041945755,0.0013581514
1293,0.014949724,0.058600012,0.11885212,0.106995985,0.0055978447,0.08255878
1294,0.057205547,0.043079857,0.005096495,0.15003164,0.1037392,0.08569619
1295,0.011414856,0.011511922,-0.0038232207,-0.0208143,0.04259757,0.009957254
1296,-0.049657106,-0.00073078275,-0.1789279,0.036017925,0.041335106,-0.05749899
1297,0.0017265081,0.022495836,0.028391123,-0.053317547,0.016822442,-0.008484781
1298,-0.011482224,-0.011156142,0.012105048,-0.07853997,-0.01129432,-0.17205381
1299,-0.0004157126,-0.0070032924,0.025205463,-0.056545317,-0.0012627095,-0.16675758
1300,0.01932665,-0.029030226,-0.03620997,0.0015276596,0.12531477,-0.009736776
1301,0.012023613,-0.011259384,-0.013630167,0.012994128,-0.16112468,0.14980063
1302,0.012422379,-0.002026543,-0.034951508,0.026192665,0.03341704,-0.045913875
1303,-0.007591456,-0.045763746,-0.107699156,-0.044865847,-0.026491672,-0.03946197
1304,-0.014021225,-0.056460917,-0.096713334,0.00041018426,-0.035185426,0.027471066
1305,-0.008728493,-0.05244939,-0.083842814,-0.010914281,-0.040439576,0.023189366
1306,0.059341952,-0.020013869,-0.21131577,0.05578816,-0.017217621,-0.017150879
1307,0.048933316,-0.02669628,-0.21351013,0.03741078,-0.055428952,-0.022882521
1308,0.036609836,0.0019606426,-0.00050392747,-0.0014380738,0.08708766,0.049139082
1309,0.04147882,0.012631521,0.012373045,0.019942254,0.09746235,0.072215766
1310,0.041478824,0.010793939,0.0014284253,0.019942246,0.07636674,0.07520723
1311,0.03896039,-0.004704796,-0.00091432035,-0.008753248,0.10769933,0.043401092
1312,0.047164068,-0.0054864064,0.0076471716,-0.005405158,0.1322211,0.03847453
1313,0.057329997,0.011916898,0.08171007,0.052440904,0.16847308,0.00835824
1314,0.017093949,-0.03271342,-0.0040662587,-0.022007227,0.063201204,-0.028934866
1315,0.019268394,0.0018307269,-0.05771327,-0.026115954,-0.07132706,0.014922321
1316,0.04691545,-0.014497295,-0.036910623,-0.0028594434,-0.0019444376,0.023045301
1317,0.031852864,-0.011407718,0.066676825,-0.016319454,-0.09655061,-0.05563855
1318,0.018810831,0.012732424,0.050760776,0.059106283,-0.051576763,0.10775739
1319,-0.0005270876,0.021431386,-0.0038247257,0.046989813,0.00786899,0.021736085
1320,0.014796637,0.01415991,-0.0024282634,0.04780019,-0.003704697,0.026628017
1321,-0.11523792,-0.076865375,-0.11006397,-0.23459414,-0.015163004,0.00086694956
1322,0.03667888,-0.024829492,-0.045619577,0.0084168315,-0.04052621,-0.036290824
1323,-0.05990261,0.0031227544,-0.012187138,0.02250053,-0.01289019,0.062061846
1324,-0.108332515,-0.029405162,-0.05522108,-0.060968876,-0.020453334,0.021053046
1325,-0.0075774267,0.00065311044,0.02040764,-0.030999146,0.09353781,-0.023477018
1326,0.0165129,-0.006977506,-0.016399935,0.010541305,-0.010476157,0.0042133927
1327,0.064248845,-0.03429219,-0.00758332,-0.015056074,0.03610608,-0.002402246
1328,-0.028143212,-0.03976062,-0.014601111,-0.06736454,0.012807488,0.01631403
1329,-0.0043289363,-0.00346978,0.0023281276,-0.010295898,-0.0007227957,0.05450374
1330,-0.011254907,-0.010348424,-0.039925307,-0.049441546,0.113591015,-0.0734542
1331,0.083038926,0.06340319,-0.020331621,0.010721326,-0.0054341853,-0.04490632
1332,-0.04093932,-0.02749876,-0.016257703,-0.047973774,0.019762147,-0.014280707
1333,-0.055216156,-0.025409006,-0.021167979,-0.04080221,0.06636456,0.003371209
1334,-0.08455157,-0.015174255,-0.094424725,-0.022085696,0.12362788,-0.069232106
1335,-0.060052022,-0.044533998,-0.19543672,-0.038443238,0.078831464,0.0017371774
1336,-0.0152880065,0.025116935,0.06805462,0.06451055,0.10239852,0.19664703
1337,0.03054922,-0.0031800568,0.0121727735,0.051951587,0.026702628,0.051800042
1338,-0.0067666117,0.0067632217,-0.0584497,0.048493814,-0.053327613,-0.005504817
1339,0.0015683025,0.050481092,0.07868813,0.11240718,0.10478024,0.2809494
1340,-0.017392822,-0.0041659027,-0.06557365,-0.093037054,0.038573444,-0.031510234
1341,-0.01763159,0.023620803,-0.0004850179,0.01776807,0.02963069,-0.052009255
1342,0.1278184,0.043924093,-0.019320905,-0.044613004,0.053747147,-0.084486604
1343,-0.099751234,0.0212968,-0.113208294,0.040354908,0.0016242266,0.09310354
1344,-0.016738594,0.014996864,-0.05717297,0.0032550693,0.060266152,-0.19722062
1345,-0.07129693,-0.041839957,-0.06001562,-0.12936491,-0.039898276,-0.044928014
1346,0.08430523,0.030833185,0.015573204,-0.02547419,0.083039165,-0.044263482
1347,0.0660021,0.00023058057,0.041608393,-0.017338991,0.055870622,-0.051395
1348,0.010483623,0.060732182,0.08795172,0.07448945,0.08097207,0.20096493
1349,0.010483608,0.06073219,0.090264834,0.07448942,0.08097208,0.2114808
1350,0.006057095,0.020828974,0.00010947883,0.04615567,0.00165914,0.1079613
1351,0.023583699,0.03736672,0.046790525,0.08048262,0.046635255,0.15940529
1352,0.004865065,0.016283765,-0.01161319,0.009173714,0.04792124,0.06783758
1353,-0.06351417,0.0070475787,-0.005919799,0.028626077,-0.006060064,0.097046435
1354,-0.11912918,-0.14974743,-0.13471127,-0.07533717,-0.05150172,0.04385525
1355,0.009793609,-0.0015057996,-0.04485032,0.051504996,0.0796441,0.017512977
1356,0.021393925,0.008987628,0.058101103,-0.022523612,-0.0077423602,-0.032360315
1357,-0.00024576858,-0.017736048,0.009531289,-0.08463824,-0.011177324,-0.011376917
1358,0.019467734,-0.00014207512,-0.041947648,-0.018477604,0.037013665,-0.012160361
1359,0.00940198,-0.004419647,-0.0412405,0.02430354,0.046796978,-0.0012699962
1360,0.023092408,0.0007913336,-0.030746609,-0.045857817,0.04074789,0.007883549
1361,0.03971991,0.0051687583,-0.023054391,-0.028441116,0.09521598,0.033675313
1362,0.06731881,0.0011286288,-0.045640916,-0.034108475,0.059811793,0.05426258
1363,0.04635202,0.010690324,-0.023089573,-0.018314004,0.11654652,0.020020664
1364,0.011902743,0.0071289316,-0.025918052,-0.017239153,0.044961922,-0.011426985
1365,0.021862842,0.0028643683,0.04985504,-0.039132655,0.00018745661,-0.06145966
1366,0.020930015,0.017071292,0.057314754,0.028939903,-0.17033713,-0.02330023
1367,0.07866269,-0.044124126,0.0018923879,-0.04927072,0.04650992,-0.024207398
1368,0.00790295,-0.07087545,0.0027814507,-0.12856656,-0.04132522,-0.100340605
1369,-0.004597679,-0.061107516,-0.015017688,-0.063803405,-0.045792766,-0.07616365
1370,0.044192124,-0.01925826,-0.015646994,0.02306147,0.014867187,-0.037631392
1371,0.0023519471,0.025420273,0.007500887,0.10026371,0.025231287,0.13527986
1372,0.04211031,0.040701173,0.06590123,0.010982625,-0.22724396,0.054366916
1373,-0.032962285,-0.009404957,-0.016543508,-0.005608432,0.14199282,-0.011443019
1374,0.054795343,0.007669436,0.023332521,0.0046807155,0.118328944,0.020057619
1375,0.044116426,0.046548236,0.08350942,0.02093701,-0.1786719,-0.005708903
1376,0.048357096,0.03863818,0.049183853,0.012165606,-0.27782923,0.07725316
1377,-0.030085713,-0.005302321,-0.007133156,0.025147319,0.09736554,0.030111969
1378,-0.04153648,-0.021765366,-0.005689606,-0.04848993,-0.03127025,0.0214172
1379,-0.04442539,-0.0036260486,-0.024964884,-0.16617233,0.012253724,-0.1349411
1380,-0.09184998,-0.050638497,-0.15208066,-0.049812376,-0.0035573244,0.060288176
1381,0.005654238,0.013818651,0.05115968,0.039287835,0.08480427,0.17338866
1382,0.023876179,0.022984263,0.0850108,0.048533008,-0.053617656,-0.011564687
1383,-0.0134489015,0.0097900815,0.017440274,0.011154044,0.028443485,-0.01852101
1384,0.021156788,0.030693352,-0.027348548,0.016190946,0.04926938,-0.016040921
1385,0.0011436194,0.034401864,-0.007215172,0.023284286,0.053449422,-0.024804592
1386,-0.022109292,-0.024132326,-0.08301592,-0.057766154,0.040923163,-0.022624552
1387,-0.022109292,-0.018898547,-0.07475251,-0.05173257,0.051834695,-0.01841253
1388,0.00982818,-0.042969152,-0.13135317,-0.03302172,0.072671644,-0.017225087
1389,0.0416658,-0.037888303,-0.11134741,-0.006099671,0.0973734,-0.0019369125
1390,0.06657869,-0.045057952,-0.09066567,-0.022493213,0.107655816,-0.038764536
1391,0.058158502,-0.047865137,-0.10832837,-0.0058354735,0.107868604,-0.03014046
1392,0.029778136,-0.047360584,-0.06428155,-0.014598578,0.0813789,-0.032794893
1393,0.021462677,-0.06419405,-0.08520505,-0.031998485,0.0410491,-0.032907307
1394,-0.08437976,-0.07104035,-0.10366723,-0.080005646,0.0023504794,-0.030182809
1395,-0.0485418,-0.0015910082,0.031645365,0.08270055,0.102539085,0.048748374
1396,-0.00385556,-0.024564989,-0.05849579,-0.02825196,-0.03190756,-0.016819835
1397,0.02609986,0.017832026,-0.0023013651,-0.019598871,0.03194517,-0.016234398
1398,-0.013548374,-0.058791593,-0.07949537,-0.07640621,0.02175127,-0.04493636
1399,-0.055967085,0.0022863299,0.06077577,-0.020083487,0.093191974,0.09488398
1400,0.016512893,-0.01041951,-0.02862902,-0.0070536137,-0.010476157,-0.03086844
1401,0.0165129,-0.012004875,-0.01203984,0.01054132,0.01829061,-0.007888705
1402,-0.0485418,-0.0038091093,0.025954649,0.07968376,0.10253909,0.04665461
1403,-0.02644056,-0.058258466,-0.084822,0.013969943,-0.04951626,0.05885166
1404,-0.09856017,-0.031161763,-0.05186726,-0.057621613,-0.025262743,0.024742901
1405,-0.06898838,-0.0061185956,-0.028625041,-0.06390281,-0.023732975,0.11223015
1406,0.064446725,0.03814108,0.0033835173,-0.037799746,0.17556405,0.20568675
1407,0.06878827,0.034658115,-0.0075281262,-0.06026779,0.17230842,0.19479492
1408,0.0016000569,-0.014365271,-0.010346621,-0.031119019,0.013185576,-0.18676311
1409,0.03314881,0.00462946,0.016598348,0.06340706,0.017735422,0.110937
1410,0.0067455918,-0.020660132,0.032619596,0.009191722,0.034917325,-0.046307504
1411,-0.070041165,0.012046337,0.002738446,-0.035247505,-0.017019719,-0.013972938
1412,-0.077920765,-0.03672883,-0.018284798,0.018044993,0.052576005,0.030767977
1413,0.026882287,-0.018704161,-0.0016964376,-0.034380525,-0.12388623,0.042236567
1414,0.005955249,-0.043400884,-0.06725511,-0.057584018,-0.0043330938,-0.04783851
1415,-0.012202352,-0.0049054027,0.025200427,-0.039869785,0.003502071,-0.038529873
1416,0.018388856,-0.014786303,-0.06364998,-0.13040319,-0.0048893094,-0.05104375
1417,0.020921007,-0.03376195,-0.081454515,0.018876284,-0.023761362,0.015558541
1418,0.07129449,-0.012074977,-0.058533072,0.0599854,0.019335926,-0.07561141
1419,0.048873603,-0.00544104,-0.058106303,0.0135012865,0.027207136,-0.023460567
1420,0.03869718,0.01792153,0.016902253,0.040600404,0.11601111,0.00946188
1421,0.034933787,0.01686107,0.029649153,0.061618336,0.10522999,0.015407205
1422,0.0435609,0.017161265,-0.0055725276,0.0345715,0.059341863,0.057001173
1423,0.015803289,-0.04618889,-0.062223643,-0.01615183,-0.03681551,-0.114491165
1424,-0.03190608,-0.015471786,-0.028462589,0.017556414,0.09181118,0.042274058
1425,0.01943165,0.0073933005,0.004728794,-0.03331694,0.051434606,-0.06369543
1426,0.069926925,-0.014307931,-0.059448242,0.01802805,0.035860837,0.005677283
1427,-0.025870368,-0.0414145,0.019352734,-0.09369478,0.0056874603,-0.014923543
1428,-0.08305642,-0.13785839,0.040257096,-0.05678332,0.05029291,-0.07652879
1429,0.011480056,0.01696083,-0.051798582,0.05775912,-0.017176926,-0.02316904
1430,0.065055594,0.017065972,0.048133463,-0.005291432,0.015060961,-0.06725311
1431,0.015417278,0.031324804,0.028042495,0.028045893,-0.009007961,-0.058760285
1432,0.017473858,-0.044244424,-0.053221792,-0.024707943,-0.027301326,-0.11023444
1433,0.012919281,-0.041250452,-0.038531214,0.052509815,0.036972843,0.014405012
1434,-0.07380324,-0.018183783,0.01656589,-0.04776618,0.07393703,-0.033407718
1435,0.029983088,0.018419929,-0.10699849,0.12179139,-0.029879466,0.046928048
1436,-0.042607605,-0.012233555,-0.026559293,0.033683777,7.432699e-05,-0.028768986
1437,0.008318994,0.0055551454,0.0042076707,0.01973918,-0.11862993,0.078193426
1438,-0.0074940175,-0.030846827,-0.063338995,-0.034525506,-0.021615297,-0.017813593
1439,-0.13628677,-0.0995991,-0.105048835,-0.19443688,0.06768063,-0.007477522
1440,0.06753481,-0.022648,-0.06581763,0.033693835,-0.022503152,0.14867318
1441,0.13542862,-0.013385996,-0.0067959875,0.031573713,0.08748346,0.13216513
1442,0.04171317,0.016881168,-0.022367492,0.11356734,0.0086351335,0.040207982
1443,0.0342008,-0.005668156,-0.043790862,0.04952539,-0.15355136,-0.0015533566
1444,0.059408493,0.022153184,-0.023282245,0.1189096,-0.018451631,0.028220057
1445,-0.12605083,-0.09763861,-0.13927966,-0.11214495,-0.022684366,-0.010612518
1446,-0.05306323,-0.02815196,-0.06602344,-0.019374728,-0.09148128,-0.015597284
1447,-0.026111431,0.013502292,0.026361406,0.017330967,0.006456077,0.103771925
1448,0.0008325204,0.0007818714,-0.07756974,0.07486947,0.0939177,0.04456997
1449,-0.023565866,0.018677391,-0.08224559,0.112628594,0.023774058,0.068938196
1450,0.01811359,0.057302944,0.046871364,0.123604804,0.059001565,0.13973898
1451,-0.017075896,0.04126891,0.033936888,0.07366843,0.040089637,0.12649465
1452,0.0244856,0.04236986,-0.011606306,0.06198132,0.057198077,0.023859441
1453,0.007532241,0.03129129,-0.072274655,0.08395961,-0.0016258955,-0.045463502
1454,-0.0026422888,0.05069156,0.057397574,0.10272002,0.0542154,0.12999266
1455,0.003353797,0.04543398,0.0147462785,0.13712536,0.06739342,0.11624801
1456,-0.0006135851,0.033539403,-0.07865128,0.12240364,-0.0056146234,0.05523181
1457,0.036953103,-0.008764148,-0.037452728,0.063576445,-0.18392186,0.0043212175
1458,-0.0033743256,0.018717054,-0.0022695512,0.02381955,0.13884223,0.06111315
1459,-0.00044834847,0.016412184,-0.024272442,0.04146961,0.078062974,0.009353012
1460,-0.0025497675,-0.051068753,-0.033672094,-0.122859895,0.115280524,0.14583236
1461,-0.08442548,-0.10039118,-0.10568899,-0.08995581,-0.0020119548,-0.005479485
1462,0.012566734,0.0069042593,0.039232597,0.091521695,0.091577455,0.117025316
1463,-0.0044189915,-0.033660054,-0.06403589,-0.032533556,0.035233587,-0.07707852
1464,0.048179004,0.034532845,0.063751176,0.025187612,-0.024249986,-0.024606228
1465,-0.0111561045,0.027561665,0.009445608,-0.0065671504,0.09435256,0.082911015
1466,0.033245936,0.06692292,-0.043840826,-0.040604085,0.053588554,-0.038430393
1467,0.02510903,0.027593479,0.033424526,0.10790176,0.058484264,0.14477316
1468,0.03509848,0.03832688,0.03743975,0.16412981,0.078181006,0.14084265
1469,0.034161594,0.03763137,0.037223592,0.16478105,0.054551877,0.13295919
1470,0.022385811,0.020915817,0.030170307,0.12164237,0.0512579,0.127819
1471,0.03940498,0.03394927,0.023681208,0.15743718,0.15216929,0.12622872
1472,0.052840754,0.03725659,0.035093933,0.08881678,0.10761994,-0.02493146
1473,0.034441598,0.03365743,0.03883429,0.084050484,0.13366592,-0.00087854266
1474,0.025006039,0.026251186,0.021533497,0.05829387,0.094894364,0.03069976
1475,0.057970267,0.014543225,0.040803127,0.015592523,0.10056792,-0.03149855
1476,0.03949447,0.010008725,0.04020454,0.025760911,0.085828856,0.022869766
1477,-0.013721624,-0.013513751,-0.00015259534,-0.046396323,0.024577502,0.014898211
1478,0.024074554,0.030302301,0.06498976,0.07493141,0.07158239,-0.056098998
1479,0.13238776,0.060801297,0.048675716,-0.01884976,0.004132569,-0.09016001
1480,0.038552813,-0.05076675,-0.019771963,-0.06565139,0.124110445,-0.08287898
1481,0.095669135,0.025795683,0.010047153,-0.10852623,-0.100842595,0.039999366
1482,0.034087718,-0.010454759,-0.03348601,0.03050521,-0.03703116,-0.004485011
1483,0.04163912,-0.038280442,0.011700869,0.008117527,-0.004638776,-0.12820776
1484,0.015030321,-0.039971918,-0.028799385,-0.03296882,0.045045625,0.030719459
1485,0.06123296,0.0021210015,-0.0044570863,0.060691968,-0.01610604,0.05872345
1486,-0.07395637,-0.022242025,-0.0947617,0.019497722,-0.0008069277,0.0522044
1487,-0.12573247,-0.04193081,-0.11529094,-0.002087891,-0.014390171,0.09471384
1488,-0.008834943,-0.03402798,-0.06462756,0.050358355,0.004188895,0.029883385
