,office,sustenance,transport,retail,leisure,residence
64,-0.04582888,0.03051883,0.051364303,0.006513536,0.057020128,-0.08150983
65,-0.006100714,-0.062868446,0.0016367435,0.053236127,-0.0033142269,0.117178366
66,0.02220282,-0.010201335,-0.0080688,0.008179903,0.012599647,-0.04312855
67,-0.023150623,-0.018428564,-0.0027438998,-0.014856249,0.04715413,0.03502533
68,-0.0035102963,-0.036486268,0.02768743,-0.068264246,-0.007113129,0.009899348
69,0.0056172013,0.016277075,0.011017084,0.04065895,-0.03008315,0.052470773
70,-0.0030112565,-0.09028375,-0.10435438,0.011606932,-0.03598535,-0.057263613
71,0.04093924,0.032483876,-0.056821108,-0.016322434,-0.029500827,-0.013468206
72,-0.075681895,-0.06820807,0.080240965,-0.010994554,-0.022397965,0.062098175
73,0.035458475,0.028096944,0.05836588,0.03885424,0.04635763,0.091266334
74,-0.0022182465,-0.0025133789,-0.0045416355,0.00080251694,0.005506009,0.020341009
75,-0.0008572042,-0.013256192,0.059813797,-0.11849132,-0.025343075,0.015446123
76,0.031749427,0.008826643,0.03142017,-0.021137148,-0.12697536,-0.045219913
77,0.16162193,0.08737001,0.08430618,-0.116649896,-0.15037003,-0.043942586
78,0.035437375,0.0040142536,0.03267342,-0.056656092,-0.024687052,0.021423697
79,-0.0007342696,-0.051886857,-0.030742854,-0.039714724,-0.037988693,0.06323624
80,0.013759643,0.0001334548,0.0059747696,-0.0054422915,0.0014044642,-0.010881662
81,0.03503856,0.020758033,0.0003657341,0.04752752,-0.1344685,0.02320683
82,-0.012940213,-0.014974922,0.016473383,0.067328155,-4.3809414e-05,-0.010179281
83,0.020914018,-0.029074252,-0.008935988,-0.0043984354,-0.01346153,-0.0074796192
84,0.0466699,-0.04716617,0.018037379,-0.020126998,-0.030602694,0.023578435
85,-0.12879038,0.03001681,-0.0004466176,0.0021122396,0.010222018,0.03224066
86,-0.16659331,-0.033426642,-0.08019748,-0.055727154,-0.0388847,0.046023667
87,0.06295544,0.049895793,0.0234012,-0.006937593,0.023644328,-0.028322041
88,0.077308714,0.008253574,-0.033527553,-0.015213311,0.03005433,0.040350467
89,0.044409692,-0.009625375,0.031404436,0.000844419,0.0143921375,-0.016587764
90,-0.015837908,0.015910089,0.036183238,0.008893043,-0.04026723,0.06719974
91,-0.013132393,0.022430837,0.014752567,-0.01619798,-0.072511256,0.057417586
92,-0.003282249,0.024312556,0.0019712448,-0.012807876,0.058974296,-0.122407675
93,-0.014057562,-0.0005220175,0.042366147,0.020482957,0.009729326,-0.02322197
94,0.006340012,-0.006036073,-0.025876224,-0.003679186,-0.040219277,0.0032283366
95,0.03805399,0.026206672,-0.008660197,-0.041229725,0.07052249,-0.03670597
96,0.1695677,0.027040958,0.02333045,0.04561326,0.0675202,-0.110993296
97,-0.0077008307,-0.01629138,-0.002498567,-0.033869445,0.025606364,-0.048590273
98,0.066365,0.035846353,-0.11265463,0.15856308,0.15100928,-0.014010668
99,-0.039967954,-0.027341902,-0.12234908,-0.13166326,0.024377048,0.04019788
100,0.021786094,0.014764667,-0.0043611526,-0.02112946,0.03018701,-0.047526002
