,MSE,RMSE,MAE,R2
office,0.013000000268220901,0.1120000034570694,0.07500000298023224,0.397
sustenance,0.009999999776482582,0.10000000149011612,0.06700000166893005,0.499
transport,0.012000000104308128,0.11100000143051147,0.07999999821186066,0.395
retail,0.013000000268220901,0.1120000034570694,0.08100000023841858,0.417
leisure,0.017999999225139618,0.13300000131130219,0.09200000017881393,0.375
residence,0.010999999940395355,0.10499999672174454,0.07999999821186066,0.341
