,MSE,RMSE,MAE,R2
office,0.007000000216066837,0.0820000022649765,0.05400000140070915,0.673
sustenance,0.004999999888241291,0.0689999982714653,0.04699999839067459,0.762
transport,0.007000000216066837,0.0820000022649765,0.057999998331069946,0.675
retail,0.007000000216066837,0.0860000029206276,0.06199999898672104,0.657
leisure,0.012000000104308128,0.10899999737739563,0.07800000160932541,0.575
residence,0.006000000052154064,0.07500000298023224,0.057999998331069946,0.66
