,MSE,RMSE,MAE,R2
office,0.009999999776482582,0.10100000351667404,0.05999999865889549,0.511
sustenance,0.007000000216066837,0.0860000029206276,0.05299999937415123,0.63
transport,0.008999999612569809,0.09600000083446503,0.06599999964237213,0.551
retail,0.009999999776482582,0.09799999743700027,0.06800000369548798,0.555
leisure,0.014000000432133675,0.11599999666213989,0.07500000298023224,0.518
residence,0.007000000216066837,0.08500000089406967,0.06499999761581421,0.564
