,MSE,RMSE,MAE,R2
office,0.01600000075995922,0.12800000607967377,0.08399999886751175,0.202
sustenance,0.013000000268220901,0.11400000005960464,0.07699999958276749,0.352
transport,0.014999999664723873,0.12300000339746475,0.08799999952316284,0.266
retail,0.01600000075995922,0.12700000405311584,0.09000000357627869,0.256
leisure,0.024000000208616257,0.15399999916553497,0.10499999672174454,0.155
residence,0.013000000268220901,0.11500000208616257,0.08799999952316284,0.212
