,MSE,RMSE,MAE,R2
office,0.004000000189989805,0.061000000685453415,0.03999999910593033,0.823
sustenance,0.003000000026077032,0.052000001072883606,0.035999998450279236,0.868
transport,0.004000000189989805,0.06199999898672104,0.04500000178813934,0.811
retail,0.004000000189989805,0.06499999761581421,0.04600000008940697,0.808
leisure,0.004999999888241291,0.0729999989271164,0.04899999871850014,0.81
residence,0.004000000189989805,0.06300000101327896,0.04699999839067459,0.764
