,MSE,RMSE,MAE,R2
office,0.006000000052154064,0.07800000160932541,0.050999999046325684,0.704
sustenance,0.004000000189989805,0.061000000685453415,0.0430000014603138,0.811
transport,0.006000000052154064,0.07699999958276749,0.054999999701976776,0.71
retail,0.007000000216066837,0.0820000022649765,0.05900000035762787,0.686
leisure,0.009999999776482582,0.0989999994635582,0.06599999964237213,0.655
residence,0.004999999888241291,0.0729999989271164,0.054999999701976776,0.683
