,MSE,RMSE,MAE,R2
office,0.009999999776482582,0.10100000351667404,0.05999999865889549,0.507
sustenance,0.007000000216066837,0.08100000023841858,0.052000001072883606,0.671
transport,0.008999999612569809,0.09600000083446503,0.06800000369548798,0.547
retail,0.009999999776482582,0.0989999994635582,0.06499999761581421,0.549
leisure,0.014999999664723873,0.12200000137090683,0.07599999755620956,0.465
residence,0.007000000216066837,0.08500000089406967,0.06499999761581421,0.562
