,MSE,RMSE,MAE,R2
office,0.012000000104308128,0.10899999737739563,0.0689999982714653,0.428
sustenance,0.008999999612569809,0.09700000286102295,0.06300000101327896,0.531
transport,0.012000000104308128,0.10999999940395355,0.07699999958276749,0.413
retail,0.012000000104308128,0.10899999737739563,0.07699999958276749,0.449
leisure,0.01600000075995922,0.12800000607967377,0.08799999952316284,0.412
residence,0.010999999940395355,0.10300000011920929,0.07800000160932541,0.366
