,MSE,RMSE,MAE,R2
office,0.00800000037997961,0.09000000357627869,0.0560000017285347,0.606
sustenance,0.004999999888241291,0.07400000095367432,0.04899999871850014,0.724
transport,0.00800000037997961,0.09099999815225601,0.06599999964237213,0.593
retail,0.00800000037997961,0.08900000154972076,0.061000000685453415,0.633
leisure,0.012000000104308128,0.11100000143051147,0.07400000095367432,0.562
residence,0.006000000052154064,0.07800000160932541,0.05999999865889549,0.633
