,MSE,RMSE,MAE,R2
office,0.007000000216066837,0.0820000022649765,0.05400000140070915,0.677
sustenance,0.004000000189989805,0.06599999964237213,0.04600000008940697,0.785
transport,0.006000000052154064,0.07999999821186066,0.05999999865889549,0.684
retail,0.007000000216066837,0.0860000029206276,0.06300000101327896,0.661
leisure,0.010999999940395355,0.10300000011920929,0.0729999989271164,0.622
residence,0.006000000052154064,0.07400000095367432,0.05700000002980232,0.67
