,MSE,RMSE,MAE,R2
office,0.014999999664723873,0.12200000137090683,0.07800000160932541,0.28
sustenance,0.012000000104308128,0.10899999737739563,0.07100000232458115,0.407
transport,0.014000000432133675,0.11900000274181366,0.08399999886751175,0.312
retail,0.014000000432133675,0.11999999731779099,0.08299999684095383,0.335
leisure,0.020999999716877937,0.14499999582767487,0.09799999743700027,0.255
residence,0.012000000104308128,0.1120000034570694,0.08500000089406967,0.25
