,MSE,RMSE,MAE,R2
office,0.006000000052154064,0.07500000298023224,0.04899999871850014,0.73
sustenance,0.004000000189989805,0.061000000685453415,0.0430000014603138,0.817
transport,0.006000000052154064,0.07699999958276749,0.054999999701976776,0.713
retail,0.006000000052154064,0.07599999755620956,0.0560000017285347,0.734
leisure,0.008999999612569809,0.09399999678134918,0.06499999761581421,0.683
residence,0.006000000052154064,0.07699999958276749,0.057999998331069946,0.647
