,MSE,RMSE,MAE,R2
office,0.00800000037997961,0.08699999749660492,0.0560000017285347,0.631
sustenance,0.004999999888241291,0.07199999690055847,0.04800000041723251,0.743
transport,0.00800000037997961,0.08699999749660492,0.06199999898672104,0.633
retail,0.00800000037997961,0.08799999952316284,0.061000000685453415,0.643
leisure,0.012000000104308128,0.10899999737739563,0.07400000095367432,0.578
residence,0.006000000052154064,0.07400000095367432,0.0560000017285347,0.669
