,MSE,RMSE,MAE,R2
office,0.00800000037997961,0.08699999749660492,0.0560000017285347,0.636
sustenance,0.004999999888241291,0.0689999982714653,0.04699999839067459,0.763
transport,0.007000000216066837,0.08500000089406967,0.05999999865889549,0.647
retail,0.00800000037997961,0.08799999952316284,0.06199999898672104,0.645
leisure,0.012000000104308128,0.10999999940395355,0.07400000095367432,0.566
residence,0.006000000052154064,0.07699999958276749,0.05900000035762787,0.645
