,MSE,RMSE,MAE,R2
office,0.004000000189989805,0.05900000035762787,0.03799999877810478,0.829
sustenance,0.003000000026077032,0.05400000140070915,0.03700000047683716,0.856
transport,0.004000000189989805,0.06300000101327896,0.04500000178813934,0.806
retail,0.004000000189989805,0.06499999761581421,0.04500000178813934,0.805
leisure,0.006000000052154064,0.07699999958276749,0.05299999937415123,0.786
residence,0.004000000189989805,0.06599999964237213,0.04899999871850014,0.741
