,MSE,RMSE,MAE,R2
office,0.006000000052154064,0.07900000363588333,0.04899999871850014,0.7
sustenance,0.004000000189989805,0.06199999898672104,0.0430000014603138,0.806
transport,0.006000000052154064,0.07800000160932541,0.05700000002980232,0.699
retail,0.006000000052154064,0.07699999958276749,0.054999999701976776,0.722
leisure,0.009999999776482582,0.10000000149011612,0.06599999964237213,0.646
residence,0.004999999888241291,0.07199999690055847,0.054999999701976776,0.684
