,MSE,RMSE,MAE,R2
office,0.007000000216066837,0.0860000029206276,0.05400000140070915,0.645
sustenance,0.004999999888241291,0.06800000369548798,0.04600000008940697,0.766
transport,0.007000000216066837,0.08500000089406967,0.06199999898672104,0.644
retail,0.007000000216066837,0.08500000089406967,0.057999998331069946,0.664
leisure,0.010999999940395355,0.10400000214576721,0.07100000232458115,0.609
residence,0.006000000052154064,0.07900000363588333,0.061000000685453415,0.622
