,MSE,RMSE,MAE,R2
office,0.014000000432133675,0.11900000274181366,0.07199999690055847,0.319
sustenance,0.009999999776482582,0.09799999743700027,0.06400000303983688,0.521
transport,0.010999999940395355,0.10499999672174454,0.07699999958276749,0.456
retail,0.013000000268220901,0.11599999666213989,0.07800000160932541,0.385
leisure,0.01899999938905239,0.13699999451637268,0.0949999988079071,0.332
residence,0.008999999612569809,0.09600000083446503,0.0729999989271164,0.444
