,MSE,RMSE,MAE,R2
office,0.009999999776482582,0.10199999809265137,0.06700000166893005,0.497
sustenance,0.006000000052154064,0.07800000160932541,0.05299999937415123,0.69
transport,0.008999999612569809,0.09300000220537186,0.06599999964237213,0.576
retail,0.008999999612569809,0.09300000220537186,0.06499999761581421,0.597
leisure,0.013000000268220901,0.11599999666213989,0.07699999958276749,0.516
residence,0.007000000216066837,0.0820000022649765,0.06300000101327896,0.596
