,MSE,RMSE,MAE,R2
office,0.006000000052154064,0.07999999821186066,0.0560000017285347,0.69
sustenance,0.004999999888241291,0.06800000369548798,0.04899999871850014,0.77
transport,0.006000000052154064,0.07800000160932541,0.0560000017285347,0.7
retail,0.007000000216066837,0.08399999886751175,0.06199999898672104,0.679
leisure,0.010999999940395355,0.10700000077486038,0.07800000160932541,0.596
residence,0.004999999888241291,0.0729999989271164,0.054999999701976776,0.681
