,MSE,RMSE,MAE,R2
office,0.006000000052154064,0.07900000363588333,0.05000000074505806,0.703
sustenance,0.004000000189989805,0.06199999898672104,0.041999999433755875,0.811
transport,0.006000000052154064,0.07800000160932541,0.05700000002980232,0.705
retail,0.006000000052154064,0.07900000363588333,0.05299999937415123,0.716
leisure,0.008999999612569809,0.09600000083446503,0.06499999761581421,0.671
residence,0.004999999888241291,0.07100000232458115,0.05400000140070915,0.697
