,MSE,RMSE,MAE,R2
office,0.004000000189989805,0.06400000303983688,0.04100000113248825,0.799
sustenance,0.003000000026077032,0.05299999937415123,0.03700000047683716,0.857
transport,0.004000000189989805,0.06599999964237213,0.04800000041723251,0.788
retail,0.004000000189989805,0.06599999964237213,0.04600000008940697,0.8
leisure,0.007000000216066837,0.0820000022649765,0.05400000140070915,0.76
residence,0.004000000189989805,0.06300000101327896,0.04699999839067459,0.762
