,MSE,RMSE,MAE,R2
office,0.012000000104308128,0.10899999737739563,0.06800000369548798,0.424
sustenance,0.009999999776482582,0.0989999994635582,0.06400000303983688,0.516
transport,0.012000000104308128,0.10999999940395355,0.07699999958276749,0.413
retail,0.012000000104308128,0.11100000143051147,0.07699999958276749,0.439
leisure,0.017000000923871994,0.12999999523162842,0.0860000029206276,0.401
residence,0.010999999940395355,0.10300000011920929,0.07800000160932541,0.364
